gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	scientificName	acceptedNameUsage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543326409	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	NA	323523	20138	"Howell, John Thomas"	NA	NA	NA	NA	NA	NA	NA	NA	1944-08-08T00:00Z	NA	221	NA	1944	8	8	"Aug. 8, 1944"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Tuolumne County	NORTH_AMERICA	NA	NA	NA	US	California	Tuolumne County	NA	Ridge south of Elizabeth Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Gary D. Wallace	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
543394056	CAS	DS	NA	NA	PRESERVED_SPECIMEN	NA	254285	4877	"Mason, H. L."	NA	NA	NA	NA	NA	NA	NA	NA	1928-07-05T00:00Z	NA	187	NA	1928	7	5	05-Jul-28	"Common on wet, rocky alpine slopes."	NA	NA	NA	NA	NA	NA	NA	NA	North America; United States; California; Mono County	NORTH_AMERICA	NA	NA	NA	US	California	Mono County	NA	Tioga Mines.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Gary D. Wallace	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041233154	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	24910	NA	Collector(s): Linda Schandelmeier		NA	<i>Cassiope mertensiana subsp. mertensiana</i> (accepted ID) identified by Emily Gillespie on 2010-01-01; method: expert Remark: sensu FNA (2009). Examined for phylogenetic studies within <i>Cassiope</i><br><i>Cassiope tetragona</i> identified by unknown on 1973-07-27; method: legacy<br><i>Cassiope mertensiana subsp. mertensiana</i> identified by Gary D. Wallace on 1998-01-01; method: legacy	NA	NA	NA	NA	NA	1973-07-27T00:00Z	NA	NA	208	1973	7	27	73-07-27	"Mt. Juneau, 2 km N of town."	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Juneau Quad, Tongass National Forest, Alexander Archipelago"	NORTH_AMERICA	NA	Alexander Archipelago	NA	US	Alaska	NA	NA	"Coast Mts., Juneau"	"Coast Mts., Juneau"	NA	NA	NA	NA	Alan R. Batten	NA	58.3	-134.41	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	Emily Gillespie	Cassiope mertensiana (Bongard) D. Don subsp. mertensiana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041290583	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	74867	NA	"Collector(s): Matthew L. Carlson, S. D. Gisler"		NA	<i>Cassiope mertensiana subsp. mertensiana</i> (accepted ID) identified by Emily Gillespie on 2010-01-01; method: expert Remark: sensu FNA (2009). Examined for phylogenetic studies within <i>Cassiope</i><br><i>Cassiope mertensiana</i> identified by Carolyn L. Parker on 2004-10-18; method: legacy	NA	NA	NA	NA	NA	2003-06-26T00:00Z	NA	NA	177	2003	6	26	03-06-26	"subalpine slope, rare on thin, moist, mossy soil over dioritic bedrock in forb graminoid meadow, surrounded by open talus and alder thickets on 40åÀ N-facing slope, 80% vegetation cover"	NA	NA	NA	NA	NA	NA	NA	NA	"North America, United States, Alaska, Skagway Quad, Glacier Bay National Park and Preserve"	NORTH_AMERICA	NA	NA	NA	US	Alaska	NA	NA	"St. Elias Mtns., Lower Alsek R., 1.5 km W of border, S side of Alsek, T29S R44E S11, site 195"	"St. Elias Mtns., Lower Alsek R., 1.5 km W of border, S side of Alsek, T29S R44E S11, site 195"	NA	NA	NA	NA	Alan R. Batten	NA	59.41	-137.98	3615	NA	NA	decimal degrees	NA	NA	NA	NA	Alan R. Batten	00:00.0	not recorded	unknown	unverified	NA	Emily Gillespie	Cassiope mertensiana (Bongard) D. Don subsp. mertensiana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021090522	LA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	LA41292	sn	Harlan Lewis		NA	NA	NA	NA	NA	NA	NA	1936-08-20T00:00Z	NA	NA	NA	1936	8	20	August 20 1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mono	NA	Conness Glacier	NA	11500.0 ft	NA	NA	NA	NA	NA	37.9701	-119.3173	600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from RSA416666)	NA	NA	NA	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021141762	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	DS302341	10108	Ira L. Wiggins		NA	NA	NA	NA	NA	NA	NA	1942-08-10T00:00Z	NA	NA	NA	1942	8	10	Aug 10 1942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Tuolumne	NA	Stanislaus National Forest - about 1 mile northwest of Lunch Meadow	NA	8800 ft	NA	NA	NA	NA	NA	38.2231	-119.7014	500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from DS302327)	NA	NA	NA	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021163472	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	RSA201219	s.n.	Tilda Becker		NA	NA	NA	NA	NA	NA	NA	1960-07-23T00:00Z	NA	NA	NA	1960	7	23	Jul 23 1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Shasta	NA	Sifford Lakes	NA	2195 m	NA	NA	NA	NA	NA	40.4501	-121.4459	500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper (copied from CAS427630)	NA	NA	NA	Cassiope mertensiana subsp. californica Piper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021443524	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	JEPS72455	3438	Gladys L. Smith		NA	NA	NA	NA	NA	NA	NA	1972-08-25T00:00Z	NA	NA	NA	1972	8	25	25-Aug-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Placer	NA	"Below cirque, N face Granite Chief."	NA	8450 ft	NA	NA	NA	NA	NA	39.1983	-120.2858	1108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from JEPS71573)	NA	NA	NA	Cassiope mertensiana subsp. californica Piper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021674075	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	DS196551	s.n.	C. F. Sonne		NA	NA	NA	NA	NA	NA	NA	1897-08-14T00:00Z	NA	NA	NA	1897	8	14	"Aug 14, 1897"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Placer	NA	Mt. Anderson	NA	NA	NA	NA	NA	NA	NA	39.2587	-120.2975	1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from SJSU10366)	NA	NA	NA	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021824201	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	UC480735	NA	W. C. Blasdale		NA	NA	NA	NA	NA	NA	NA	1923-07-23T00:00Z	NA	NA	NA	1923	7	23	23-Jul-23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	El Dorado	NA	"Heather Lake, Lake Tahoe Region"	NA	NA	NA	NA	NA	NA	NA	38.8761	-120.137	601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper (copied from DS233210)	NA	NA	NA	Cassiope mertensiana subsp. californica Piper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021885782	PASA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	PASA1586	NA	Elizabeth Butler		NA	NA	NA	NA	NA	NA	NA	1931-07-17T00:00Z	NA	NA	NA	1931	7	17	31-07-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mono	NA	near ruby lake	NA	11500 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1022011117	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	RSA69219	6126	F. W. Peirson		NA	NA	NA	NA	NA	NA	NA	1925-06-27T00:00Z	NA	NA	NA	1925	6	27	Jun 27 1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Mono	NA	"Rush Creek, Sierra Nevada."	NA	2927 m	NA	NA	NA	NA	NA	37.746	-119.2107	1000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper	NA	NA	NA	Cassiope mertensiana subsp. californica Piper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1022034435	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	CAS38200	7131	A. A. Heller		NA	NA	NA	NA	NA	NA	NA	1903-08-10T00:00Z	NA	NA	NA	1903	8	10	"August 10, 1903"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Nevada	NA	Ridge above Donner Pass.	NA	7500 ft	NA	NA	NA	NA	NA	39.3191	-120.3285	301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate (copied from A362596)	NA	NA	NA	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1137180161	Naturalis	Botany	NA	NA	PRESERVED_SPECIMEN	NA	U.1282322	NA	Went  FW	NA	NA	NA	NA	NA	NA	NA	NA	1934-07-05T00:00Z	NA	NA	NA	1934	7	5	34-07-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	Flora of Alaska. DeerMountain.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1141766775	Naturalis	Botany	NA	NA	PRESERVED_SPECIMEN	NA	L.2591428	NA	Mennema  J; Muller  J	NA	NA	NA	NA	NA	NA	NA	NA	1969-08-24T00:00Z	NA	NA	NA	1969	8	24	69-08-24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	"Washington, Cascade Range, Denny Mountain."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cassiope mertensiana (Bong.) D. Don	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
