gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	fieldNotes	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	identifiedBy	scientificName
174809809	Herbarium	ARIZ	NA	NA	PRESERVED_SPECIMEN	NA	NA	dbsn175739	NA	"C. T. Mason, Jr."	NA	NA	NA	NA	1961	8	NA	NA	NA	NA	NA	NA	NA	US	Arizona	Apache County	NA	"Along road to Wide Lake, west of Roof Butte, Chuska Mountains. ."	NA	NA	NA	NA	NA	NA	NA	36.4615	-109.1133	NA	Arctostaphylos uva-ursi (L.) Spreng.
176878686	KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection	NA	PRESERVED_SPECIMEN	NA	0ecdb6de-ba8b-11e3-8cfe-90b11c41863e	281139	NA	Steve Stephens; Ralph E Brooks	1969-08-16T00:00Z	NA	NA	NA	1969	8	16	NA	NA	NA	NA	NA	NA	US	Colorado	Chaffee	NA	"Nathrop, 10.5 mi W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	Steve Stephens	Arctostaphylos uva-ursi (L.) Spreng.
441692649	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	31074	NA	Steve Hahn	2002-06-15T00:00Z	NA	NA	NA	2002	6	15	NA	NA	NA	NA	NA	NA	US	Washington	Whatcom	NA	North Cascades National Park; Thunder Creek drainage; the first large rocky bald encountered on the trail to 4th of July Pass starting at the junction with the thunder Creek Trail.  A small way trail goes north onto the bald.	NA	NA	NA	NA	NA	NA	NA	48.67299	-121.06249	David Giblin	Arctostaphylos uva-ursi (L.) Spreng.
441693254	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	120396	NA	Geo. N. Jones	NA	NA	NA	NA	1931	8	NA	NA	NA	NA	NA	NA	NA	US	Washington	Mason	NA	Mattock [Matlock].	NA	NA	NA	NA	NA	NA	NA	47.23802	-123.40888	NA	Arctostaphylos uva-ursi (L.) Spreng.
441693256	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	120398	NA	A. R. Kruckeberg	1975-04-03T00:00Z	NA	NA	NA	1975	4	3	NA	NA	NA	NA	NA	NA	US	Washington	Mason	NA	8 miles south of Holly on road to Dewatto.	NA	NA	NA	NA	NA	NA	NA	47.3367	-123.07028	NA	Arctostaphylos uva-ursi (L.) Spreng.
441693296	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	NA	NA	120438	NA	Ethel H. Looff	1940-05-26T00:00Z	NA	NA	NA	1940	5	26	NA	NA	NA	NA	NA	NA	US	Alaska	Kodiak Island	NA	Alitak.	NA	NA	NA	NA	NA	NA	NA	NA	NA	Helen M. Gilkey	Arctostaphylos uva-ursi (L.) Spreng.
51756387	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	ORE2920	NA	Georgia Mason	1964-09-21T00:00Z	NA	NA	NA	1964	9	21	NA	NA	NA	NA	NA	NA	US	Oregon	Wallowa	NA	Wallowa Mountains; west lope of the East Moraine above Wallowa Lake.	NA	NA	NA	NA	NA	NA	NA	45.2851	-117.1969	"Chambers, K."	Arctostaphylos uva-ursi (L.) Spreng.
51756528	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	ORE38928	NA	Orlin L. Ireland	1937-05-30T00:00Z	NA	NA	NA	1937	5	30	NA	NA	NA	NA	NA	NA	US	Oregon	Lane	NA	Heceta beach.	NA	NA	NA	NA	NA	NA	NA	44.0336	-124.13	"Chambers, K."	Arctostaphylos uva-ursi (L.) Spreng.
51756549	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	ORE59224	NA	Georgia Mason	1972-09-30T00:00Z	NA	NA	NA	1972	9	30	NA	NA	NA	NA	NA	NA	US	Oregon	Lane	NA	Glenada.	NA	NA	NA	NA	NA	NA	NA	43.9606	-124.1028	"Chambers, K."	Arctostaphylos uva-ursi (L.) Spreng.
51757220	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	OSC92793	NA	L.D. Ferguson	1957-05-30T00:00Z	NA	NA	NA	1957	5	30	NA	NA	NA	NA	NA	NA	US	Oregon	Wallowa	NA	none.	NA	NA	NA	NA	NA	NA	NA	45.7427	-117.5534	"Chambers, K."	Arctostaphylos uva-ursi (L.) Spreng.
574798144	E	E	Royal Botanic Garden Edinburgh Living Collection	E	LIVING_SPECIMEN	NA	http://data.rbge.org.uk/living/19760931	19760931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	collected directly from the wild	NA	NA	NA	US	Colorado	Boulder County	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
45550761	"California State University, Chico"	Herbarium	NA	NA	UNKNOWN	NA	NA	9149	NA	William A. Wood	1970-04-08T00:00Z	NA	NA	NA	1970	4	8	NA	NA	NA	NA	NA	NA	US	Washington	Skagit	NA	"Fidalgo Island.  Near the summit of Mt. Erie. On a dry, somewhat shaded rock outcrop."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
295107005	OSA	C	NA	NA	PRESERVED_SPECIMEN	NA	NA	OSA80039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Michigan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
318047674	KU	KANU	R. L. McGregor Herbarium Vascular Plants Collection	NA	PRESERVED_SPECIMEN	NA	0e9f819b-ba8b-11e3-8cfe-90b11c41863e	196985	NA	Steve Stephens	1966-12-27T00:00Z	NA	NA	NA	1966	12	27	NA	NA	NA	NA	NA	NA	US	Colorado	Park	NA	"Lake George, 3 mi NW"	NA	NA	NA	NA	NA	NA	NA	NA	NA	Steve Stephens	Arctostaphylos uva-ursi (L.) Spreng.
415925710	UConn	CONN	NA	NA	PRESERVED_SPECIMEN	NA	NA	CONN00048859	637	Charles L. Curtis	1909-08-12T00:00Z	NA	NA	NA	1909	8	12	12-Aug-09	Sand dunes and plains.	NA	NA	NA	NA	US	Massachusetts	Barnstable County	Wellfleet	Wellfleet	Wellfleet	NA	NA	NA	NA	seconds added from gazetteer	NA	41.9375	-70.03055	NA	Arctostaphylos uva-ursi (L.) Spreng.
415984464	UConn	CONN	NA	NA	PRESERVED_SPECIMEN	NA	NA	CONN00109022	NA	"M. L. Fernald, Charles Bullard, H. G. Fernald"	1932-10-13T00:00Z	NA	NA	NA	1932	10	13	13-Oct-32	Dry sheltered pine and oak woods (not open barrens.)	NA	NA	NA	NA	US	Massachusetts	Barnstable County	Wellfleet	Wellfleet	Wellfleet	NA	NA	NA	NA	seconds added from gazetteer	NA	41.9375	-70.03055	NA	Arctostaphylos uva-ursi (L.) Spreng.
898312996	NTSRV	IN-NHP	NatureServe Network Species Occurrence Data	NA	UNKNOWN	NA	NA	29-3532	NA	NA	1987-02-16T00:00Z	NA	NA	NA	1987	2	16	NA	NA	NA	NA	NA	NA	US	Indiana	NA	NA	Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
898325856	NTSRV	IN-NHP	NatureServe Network Species Occurrence Data	NA	LITERATURE	NA	NA	29-6936	NA	NA	1991-08-13T00:00Z	NA	NA	NA	1991	8	13	NA	NA	NA	NA	NA	NA	US	Indiana	NA	NA	Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
898491372	NTSRV	NE-NHP	NatureServe Network Species Occurrence Data	NA	PRESERVED_SPECIMEN	NA	NA	45-883	NA	NA	1891-09-01T00:00Z	NA	NA	NA	1891	9	1	NA	NA	NA	NA	NA	NA	US	Nebraska	NA	NA	Custer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
898938432	NTSRV	IN-NHP	NatureServe Network Species Occurrence Data	NA	LITERATURE	NA	NA	29-18738	NA	NA	2008-08-20T00:00Z	NA	NA	NA	2008	8	20	NA	NA	NA	NA	NA	NA	US	Indiana	NA	NA	Porter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
898941196	NTSRV	IN-NHP	NatureServe Network Species Occurrence Data	NA	LITERATURE	NA	NA	29-19067	NA	NA	2010-01-01T00:00Z	NA	NA	NA	2010	1	1	NA	NA	NA	NA	NA	NA	US	Indiana	NA	NA	Lake	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
918809467	University of British Columbia	UBC	University of British Columbia Herbarium (UBC) - Vascular Plants Collection	University of British Columbia	PRESERVED_SPECIMEN	NA	3746	V99088	12767	Hugh M. Raup; L.G. Raup	1944-08-10T00:00Z	NA	NA	NA	1944	8	10	1944 Aug 10	dry woods on high ridge	NA	NA	NA	NA	US	Alaska	NA	NA	"south side of Tanana River valley, miles1380-1384"	NA	NA	NA	NA	NA	NA	NA	63.75	-138.71667	NA	Arctostaphylos uva-ursi (L.) Spreng.
1228474658	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	5dbcf6d4-b96c-421b-a4ee-5aa42c3df4af	Midwest Flora | Endangered-Threatened-Extinct	NA	H. R. Bennett	1955-04-16T00:00Z	NA	NA	NA	1955	4	16	NA	NA	NA	NA	NA	NA	US	Indiana	Lake	NA	Gary	NA	NA	NA	NA	NA	NA	NA	41.59337	-87.34643	NA	Arctostaphylos uva-ursi (L.) Spreng.
1228186391	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	83279f74-8812-44e5-8022-2702b190ae8a	Midwest Flora | Endangered-Threatened-Extinct	2696	"O. E. Lansing, Jr."	1908-05-20T00:00Z	NA	NA	NA	1908	5	20	NA	NA	NA	NA	NA	NA	US	Indiana	Lake	NA	"Gary, Edgemoor"	NA	NA	NA	NA	NA	NA	NA	41.59337	-87.34643	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974243	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:52154	52154	1149	Roman Gankin	1967-10-24T00:00Z	NA	NA	NA	1967	10	24	NA	NA	NA	NA	NA	NA	US	California	Humboldt County	NA	"1.7 miles s. of Samoa, on the Humboldt Peninsula. Humboldt County, California."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
119974240	UCD	Herbarium	NA	NA	PRESERVED_SPECIMEN	NA	DAV:Herbarium:52153	52153	8214	Stephen W. Edwards	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Marin County	NA	"Mt. Vision, Inverness Ridge, Marin County, CA."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1262370687	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	Coordinate uncertainty increased by 10000m at the request of the observer	http://www.inaturalist.org/observations/2766895	2766895	NA	kevinhintsa	2014-03-08T19:59Z	18:59:23Z	NA	NA	2014	3	8	14-03-08 10:59	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"San Bruno Mountain , CA"	NA	NA	NA	NA	NA	NA	37.6019	-122.5902	NA	Arctostaphylos uva-ursi (L.) Spreng.
891737452	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	http://www.inaturalist.org/observations/390540	390540	NA	Charlie Hohn	2013-09-07T18:11Z	16:11:03Z	NA	NA	2013	9	7	Sat Sep 07 2013 12:11:03 GMT-0400 (EDT)	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Cape Cod National Seashore, Truro, Massachusetts, US"	NA	NA	NA	NA	NA	NA	42.00249	-70.02466	NA	Arctostaphylos uva-ursi (L.) Spreng.
891140039	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	http://www.inaturalist.org/observations/235162	235162	NA	benjaminmeersman	2013-04-12T18:41Z	16:41:14Z	NA	NA	2013	4	12	Fri Apr 12 2013 09:41:14 GMT-0700 (PDT)	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"University of Washington, Seattle, Washington, US"	NA	NA	NA	NA	NA	NA	47.65433	-122.31083	NA	Arctostaphylos uva-ursi (L.) Spreng.
1038940274	YPM	YU	NA	YPM	PRESERVED_SPECIMEN	NA	urn:uuid:34dc7b82-0f0b-40c8-b4ae-54f730bf6908	YU.058348	14920	Leslie J. Mehrhoff	1991-05-10T00:00Z	NA	NA	NA	1991	5	10	NA	NA	NA	NA	NA	NA	US	Connecticut	New London  County	Voluntown	"Pachaug State Forest, open woods along Hodge Pond Road"	NA	NA	NA	NA	NA	NA	NA	41.58	-71.8325	NA	Arctostaphylos uva-ursi (L.) Spreng.
1039010150	YPM	CBS	NA	YPM	PRESERVED_SPECIMEN	NA	urn:uuid:daf1bf8c-7dec-4318-bc3f-448d77f09fe2	CBS.027371	828	Geoff Bartlett	1904-08-04T00:00Z	NA	NA	NA	1904	8	4	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1038969709	YPM	YU	NA	YPM	PRESERVED_SPECIMEN	NA	urn:uuid:7bf3dd8d-2efc-4779-9787-ee8b4cc7d7c9	YU.058340	NA	Henry C. Beardslee Sr.	1828-01-01T00:00Z	NA	NA	NA	1828	1	1	NA	NA	NA	NA	NA	NA	US	Connecticut	New Haven County	Mount Carmel	NA	NA	NA	NA	NA	NA	NA	NA	41.4243	-72.9054	NA	Arctostaphylos uva-ursi (L.) Spreng.
1038993815	YPM	YU	NA	YPM	PRESERVED_SPECIMEN	NA	urn:uuid:b44ddb38-5266-4570-bf20-183bef86844a	YU.058338	NA	William R. Dudley	1907-08-25T00:00Z	NA	NA	NA	1907	8	25	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
864761802	Harvard University	A	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	barcode-00362373	35023	L. S. Rose	1935-03-13T00:00Z	NA	NA	NA	1935	3	13	NA	NA	NA	NA	NA	NA	US	California	Marin County	NA	"Ocean bluffs, Point Reyes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1146392206	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:87621?seid=1497711	87621	NA	Collector(s): Tobi Peterson	1978-07-10T00:00Z	NA	NA	191	1978	7	10	78-07-10	"birch-aspen, black and white spruce forest"	NA	NA	NA	NA	US	Alaska	NA	NA	"UAF Campus, FAIRBANKS, U OF A CAMPUS AND VIC."	"UAF Campus, FAIRBANKS, U OF A CAMPUS AND VIC."	NA	NA	NA	NA	Alan R. Batten	NA	64.86	-147.86	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1146363940	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:61851?seid=392840	61851	NA	Collector(s): Thomas P. O'Farrell	1961-06-04T00:00Z	NA	NA	155	1961	6	4	61-06-04	s-facing slope of rock outcrop	NA	NA	NA	NA	US	Alaska	NA	NA	"Seward Hwy. 20 km from Anchorage, Seward Hwy. 19 km S of Anchorage"	"Seward Hwy. 20 km from Anchorage, Seward Hwy. 19 km S of Anchorage"	NA	NA	NA	NA	Alan R. Batten	NA	61.03	-149.75	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1146376173	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:72983?seid=1357214	72983	NA	"Collector(s): S. Brophy, Stephen F. MacLean Jr., Phillip Martin, J. Melillo, Michele A. Mouton, S. Bulkow"	1981-06-06T00:00Z	NA	NA	157	1981	6	6	81-06-06	"s-slope, open canopy shrubland with lich"	NA	NA	NA	NA	US	Alaska	NA	NA	Jumbo Dome and Marguerite Cr. vic.	Jumbo Dome and Marguerite Cr. vic.	NA	NA	NA	NA	Alan R. Batten	NA	63.96	-148.68	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1146376583	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:73392?seid=1492823	73392	NA	"Collector(s): Aven Nelson, Ruth A. Nelson"	1939-08-24T00:00Z	NA	NA	236	1939	8	24	39-08-24	NA	NA	NA	NA	NA	US	Alaska	NA	NA	"Alaska Range, Denali National Park Headquarters"	"Alaska Range, Denali National Park Headquarters"	NA	NA	NA	NA	Alan R. Batten	NA	63.71	-148.91	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1146380053	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:76513?seid=1110858	76513	NA	"Collector(s): David F. Murray, Albert W. Johnson"	1976-07-26T00:00Z	NA	NA	208	1976	7	26	76-07-26	dry s-facing bluff	NA	NA	NA	NA	US	Alaska	NA	NA	"Mi 180 Dalton Hwy., DALTON HWY., SITE 20"	"Mi 180 Dalton Hwy., DALTON HWY., SITE 20"	NA	NA	NA	NA	Alan R. Batten	NA	67.33	-150.16	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1146384673	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:80748?seid=1025823	80748	NA	Collector(s): George W. Argus	1956-08-29T00:00Z	NA	NA	242	1956	8	29	56-08-29	"dry, sw-facing slope, with picea glauca,"	NA	NA	NA	NA	US	Alaska	NA	NA	"Yukon-Tanana Uplands, Charley R. headwaters"	"Yukon-Tanana Uplands, Charley R. headwaters"	NA	NA	NA	NA	Alan R. Batten	NA	64.83	-143.66	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1146322579	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:251638?seid=2349334	251638	NA	Collector(s): Kitty L. LaBounty	2013-08-22T00:00Z	NA	NA	234	2013	8	22	22-Aug-13	"open shrublands, with Shephardia canadensis, Salix spp, dwarf Picea sitchensis, infrequent"	NA	NA	NA	NA	US	Alaska	NA	NA	Endicott River Wilderness	Endicott River Wilderness	NA	NA	NA	NA	Kitty L. LaBounty	NA	58.79964	-135.67903	Kitty L. LaBounty	Arctostaphylos uva-ursi (L.) Spreng.
1146231172	UAM	Plant specimens (ALA)	NA	NA	PRESERVED_SPECIMEN	NA	http://arctos.database.museum/guid/UAM:Herb:131259?seid=785416	131259	NA	Collector(s): Vernon L. Harms	1965-06-23T00:00Z	NA	NA	174	1965	6	23	23-Jun-65	open willow shrub areas and roadside dit	NA	NA	NA	NA	US	Alaska	NA	NA	"Yukon Flats, Fort Yukon"	"Yukon Flats, Fort Yukon"	NA	NA	NA	NA	unknown	NA	66.56667	-145.26667	unknown	Arctostaphylos uva-ursi (L.) Spreng.
1088967200	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	http://www.inaturalist.org/observations/1448445	1448445	NA	botanygirl	2015-04-25T20:01Z	18:01:41Z	NA	NA	2015	4	25	15-04-25 14:01	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Sleeping Bear Dunes National Lakeshore, Michigan"	NA	NA	NA	NA	NA	NA	44.88383	-86.05299	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021016712	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	UC1225931	17498	Joseph P. Tracy	1945-03-30T00:00Z	NA	NA	NA	1945	3	30	Mar 30 1945	NA	NA	NA	NA	NA	US	California	Humboldt	NA	"1 block s Harris (at ""L"" St.); Eureka"	NA	150 ft	NA	NA	NA	NA	NA	40.7899	-124.1647	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021125252	UCR	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	UCR58390	3748	"Walter Knight, I. Knight"	1980-06-14T00:00Z	NA	NA	NA	1980	6	14	Jun 14 1980	NA	NA	NA	NA	NA	US	California	San Mateo	NA	"Original from San Bruno Mt. (grown at Tilden Botanic Garden, Berkeley)"	NA	NA	NA	NA	NA	NA	NA	37.6875	-122.43639	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021145445	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	JEPS91222	9585	Dean Wm. Taylor	1988-04-29T00:00Z	NA	NA	NA	1988	4	29	Apr 29 1988	NA	NA	NA	NA	NA	US	California	San Mateo	NA	"San Bruno Mountain, northern slope of mountain 0.3 miles N22d W of summit,"	NA	1220 ft	NA	NA	NA	NA	NA	37.68361	-122.41778	NA	Arctostaphylos uva-ursi var. suborbiculata W. Knight
1021273066	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	HSC7732	37	J. R. Woodside	1963-03-23T00:00Z	NA	NA	NA	1963	3	23	Mar 23 1963	NA	NA	NA	NA	NA	US	California	Humboldt	NA	1 1/4 mi. N of Fairhaven	NA	NA	NA	NA	NA	NA	NA	40.8059	-124.1979	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021462305	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	HSC59745	3113	Clark L. Miller	1979-05-09T00:00Z	NA	NA	NA	1979	5	9	May 9 1979	NA	NA	NA	NA	NA	US	California	Humboldt	NA	Samoa Dunes W of Samoa Blvd.	NA	NA	NA	NA	NA	NA	NA	40.82366727	-124.1879617	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021548105	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	JEPS58781	NA	Ruby Van Deventer	1937-06-02T00:00Z	NA	NA	NA	1937	6	2	Jun 2 1937	NA	NA	NA	NA	NA	US	California	Del Norte	NA	sandhills near Old Mill (s of Lake Earl); Cadra ranch	NA	40 ft	NA	NA	NA	NA	NA	41.80424197	-124.1978976	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021933202	UCSB	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	UCSB24509	1976	Howard McMinn	1930-10-26T00:00Z	NA	NA	NA	1930	10	26	10/26/1930	NA	NA	NA	NA	NA	US	California	Mendocino	NA	Mendocino Coast S of Sail Rock	NA	NA	NA	NA	NA	NA	NA	38.8291	-123.6183	NA	Arctostaphylos uva-ursi (L.) Spreng.
1021996134	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS429791	18270	John Thomas Howell	1943-07-04T00:00Z	NA	NA	NA	1943	7	4	04-Jul-43	NA	NA	NA	NA	NA	US	California	Marin	NA	near Ledum Marsh	NA	NA	NA	NA	NA	NA	NA	38.10945	-122.88716	NA	Arctostaphylos uva-ursi (L.) Spreng.
1228524640	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	3189098a-2de3-454f-b95a-2e79cb43b619	Midwest Flora | Endangered-Threatened-Extinct	s.n.	H. L. Boltwood	NA	NA	NA	NA	1885	5	NA	NA	NA	NA	NA	NA	NA	US	Illinois	Cook	NA	Evanston	NA	NA	NA	NA	NA	NA	NA	42.0333	-87.6833	T. J. Rosatti	Arctostaphylos uva-ursi (L.) Spreng.
1228597702	F	Botany	Endangered-Threatened-Extinct	F	PRESERVED_SPECIMEN	NA	3650fe57-6718-4fcc-a3f6-b99ec7f562cd	Midwest Flora | Endangered-Threatened-Extinct	NA	NA	1871-04-13T00:00Z	NA	NA	NA	1871	4	13	NA	NA	NA	NA	NA	NA	US	Indiana	Lake	NA	Miller [Gary]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1212014532	UConn	CONN	NA	NA	PRESERVED_SPECIMEN	NA	NA	CONN00178290	303	"Slack, Mari J."	1973-08-12T00:00Z	NA	NA	NA	1973	8	12	12-Aug-73	NA	NA	NA	NA	NA	US	Colorado	Boulder County	NA	Niwot Ridge	Niwot Ridge. On side of road below lab.	NA	NA	NA	NA	seconds added from gazetteer	NA	40.05972	-105.61694	NA	Arctostaphylos uva-ursi (L.) Spreng.
1022210417	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	DS183952	6049	Doris K. Kildale	1928-05-20T00:00Z	NA	NA	NA	1928	5	20	5-20-28	NA	NA	NA	NA	NA	US	California	Del Norte	NA	Humboldt-Del Norte County line.	NA	NA	NA	NA	NA	NA	NA	41.4638	-124.0555	NA	Arctostaphylos uva-ursi (L.) Spreng.
1022289588	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS425197	s.n.	"James B. Roof, D. L. Harmon"	1961-06-06T00:00Z	NA	NA	NA	1961	6	6	06-Jun-61	NA	NA	NA	NA	NA	US	California	Monterey	NA	From the western face of Point Sur.	NA	125 ft	NA	NA	NA	NA	NA	36.3089	-121.8947	NA	Arctostaphylos uva-ursi (L.) Spreng.
1022330083	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	CAS644104	4051	"Walter Knight, Irja Knight"	1981-03-01T00:00Z	NA	NA	NA	1981	3	1	01-Mar-81	NA	NA	NA	NA	NA	US	California	Mendocino	NA	Originally collected from near Pt. Arena.	NA	NA	NA	NA	NA	NA	NA	38.9089	-123.6919	NA	Arctostaphylos uva-ursi (L.) Spreng.
1097330885	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	3b4e6b54-33e0-4459-9581-a920a260b4c1	737383	15029	N. H. Holmgren	2003-07-28T00:00Z	NA	NA	NA	2003	7	28	NA	NA	NA	NA	NA	NA	US	Idaho	Caribou Co.	NA	"Natural Area, along U.S. Highway 30, 2 km (1.2 mi) air distance west of Main Street in Soda Springs, between the highway and Alexander Reservoir"	NA	NA	NA	NA	NA	NA	NA	42.65694	-111.62694	NA	Arctostaphylos uva-ursi (L.) Spreng.
1097797236	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	8ea76829-bc22-48ef-a296-c1fe48cf972c	79080	422	J. V. Monachino	1938-01-08T00:00Z	NA	NA	NA	1938	1	8	NA	NA	NA	NA	NA	NA	US	New York	NA	NA	"Amityville, Long Island"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
1098098225	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	c45c9987-4f8c-4cf3-9a33-2c3f2d1bcecc	223025	737	S. Watson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Nevada	Elko Co.	NA	Ruby Valley	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Arctostaphylos uva-ursi (L.) Spreng.
