gbifID	institutionCode	collectionCode	basisOfRecord	recordNumber	recordedBy	individualCount	preparations	associatedTaxa	fieldNumber	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	eventRemarks	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	scientificName
40093378	USA026	USA026	UNKNOWN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
318046346	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens; Ralph E Brooks	NA	NA	NA	15020	1967-07-27T00:00Z	1967	7	27	NA	NA	NA	"Prairie pasture ravine, hillside. Sandy, gravel soil."	NA	NA	US	North Dakota	Pierce	NA	"Orrin, 9 mi S, 6 mi E"	NA	NA	NA	NA	NA	NA	NA	47.96106	-100.03309	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125534897	UCMC	COLO	PRESERVED_SPECIMEN	NA	W.A. Weber	NA	NA	NA	NA	1951-07-25T00:00Z	1951	7	25	NA	NA	NA	NA	NA	NA	US	Colorado	Routt	NA	"Routt National Forest, trail from Seedhouse G.S., to Three Is. Lake and Continental Divide, 30 mi. N of Steamboat Springs."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535084	UCMC	COLO	PRESERVED_SPECIMEN	NA	Robert A. Bye	NA	NA	NA	NA	1979-08-15T00:00Z	1979	8	15	NA	NA	NA	NA	NA	NA	US	Colorado	Dolores	NA	Log Camp Spring.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535111	UCMC	COLO	PRESERVED_SPECIMEN	NA	Hazel M. Schmoll	NA	NA	NA	NA	1924-06-20T00:00Z	1924	6	20	NA	NA	NA	NA	NA	NA	US	Colorado	Archuleta	NA	"NE edge of excavated ruin, top of Chimney Rock mesa, Piedra."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535114	UCMC	COLO	PRESERVED_SPECIMEN	NA	K. Richard Johnson	NA	NA	NA	NA	1935-07-17T00:00Z	1935	7	17	NA	NA	NA	NA	NA	NA	US	Colorado	Grand	NA	Grand Lake.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535402	UCMC	COLO	PRESERVED_SPECIMEN	NA	Tim Hogan	NA	NA	NA	NA	1995-06-19T00:00Z	1995	6	19	NA	NA	NA	NA	NA	NA	US	Colorado	Saguache	NA	"Rio Grande National Forest, Sangre de Cristo Range, N Crestone Creek drainage."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
125535647	UCMC	COLO	PRESERVED_SPECIMEN	NA	T. Kelso	NA	NA	NA	NA	2004-04-27T00:00Z	2004	4	27	NA	NA	NA	NA	NA	NA	US	Colorado	Fremont	NA	"Tunnel Trail w of Canon City, nw of trail, ca  1 mile from trailhead."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1258201014	MO	MO	PRESERVED_SPECIMEN	Ricketson 453	Jon Ricketson		NA	NA	NA	1983-06-12T00:00Z	1983	6	12	NA	NA	NA	NA	NA	NA	US	Colorado	La Plata	NA	5 miles N of Durango along U.S. 550 on E side of road.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1097239078	NY	NA	PRESERVED_SPECIMEN	28383	N. D. Atwood	NA	NA	NA	NA	2002-06-24T00:00Z	2002	6	24	NA	NA	NA	NA	NA	NA	US	Idaho	Butte Co.	NA	Craters of the Moon National Monument. Leach Creek.	NA	NA	NA	NA	NA	NA	NA	43.4347	-113.46958	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1097316183	NY	NA	PRESERVED_SPECIMEN	72	A. Taye	NA	NA	NA	NA	1978-06-11T00:00Z	1978	6	11	NA	NA	NA	NA	NA	NA	US	Utah	Tooele Co.	NA	"Stansbury Mountains, Davenport Canyon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1097699324	NY	NA	PRESERVED_SPECIMEN	4178	M. W. Gorman	NA	NA	NA	NA	1917-08-24T00:00Z	1917	8	24	NA	NA	NA	NA	NA	NA	US	Oregon	Harney Co.	NA	West ridge of Steens Mountain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
1065075868	CAS	DS	PRESERVED_SPECIMEN	22028	"Hitchcock, C. L.; Muhlick, C. V."	NA	NA	NA	NA	1961-04-06T00:00Z	1961	4	6	06-Apr-61	North wall.	NA	NA	NA	NA	US	Washington	Whitman County	NA	"Snake River Canyon, 6 miles west of Lewiston"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
1229707532	KSTC	Plants	PRESERVED_SPECIMEN	1933	"Brooks, Ralph"	NA	NA	NA	NA	1969-08-07T00:00Z	1969	8	7	NA	NA	NA	NA	NA	NA	US	South Dakota	Pennington	NA	"Rockford, 1 mi E"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
240487454	KU	KANU	PRESERVED_SPECIMEN	NA	Caleb A Morse	NA	NA	NA	19731	2009-07-10T00:00Z	2009	7	10	NA	NA	NA	"Custer National Forest: East Half: Slim Buttes: Reva Gap: vicinity of Reva Gap Campground, below The Castles. Tall, primarily W-facing cliffs and boulders of non-calcareous to calcareous claystones, siltstones, and sandstones of Oligocene Brule Formation; Pinus ponderosa forest on moderate to steep, W-facing slope with brushy understory dominated by Amelanchier alnifolia, Artemisia cana, Fraxinus pennsylvanica, Juniperus communis, Prunus virginiana, Ribes aureum and Symphoricarpos occidentalis; and steep, highly eroded badlands formation dominated by Artemisia tridentata, Ericameria nauseosa and Sarcobatus vermiculatus at base of slope. Soil sandy."	NA	NA	US	South Dakota	Harding	NA	"Buffalo, ca 3.5 mi S, 18 mi E"	NA	3180-3420 ft	NA	NA	NA	NA	NA	45.52998	-103.17934	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
240487470	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens	NA	NA	NA	67451	1973-07-13T00:00Z	1973	7	13	NA	NA	NA	"Steep, brushy hillside near Beaver Creek. Rocky, sandy, clay soil."	NA	NA	US	Montana	Wibaux	NA	"Wibaux, 2 mi N"	NA	NA	NA	NA	NA	NA	NA	47.01397	-104.18827	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
730744690	UWBM	Plants	PRESERVED_SPECIMEN	NA	John H. Chau	NA	NA	NA	NA	2011-06-25T00:00Z	2011	6	25	NA	NA	NA	NA	NA	NA	US	Idaho	Adams	NA	"Payette National Forest. Cottonwood Road, approximately 8 kilometers east of Council."	NA	NA	NA	NA	NA	NA	NA	44.6846	-116.37048	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
51747110	OSC	OSC	PRESERVED_SPECIMEN	NA	W.E. Lawrence	NA	NA	NA	NA	1922-08-24T00:00Z	1922	8	24	NA	NA	NA	NA	NA	NA	US	Oregon	Wallowa	NA	32 miles north of Enterprise.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
51747177	OSC	OSC	PRESERVED_SPECIMEN	NA	Oliver V. Matthews	NA	NA	NA	NA	1950-09-14T00:00Z	1950	9	14	NA	NA	NA	NA	NA	NA	US	Oregon	Malheur	NA	North end Sucker Creek Canyon.	NA	NA	NA	NA	NA	NA	NA	43.4838	-117.129	9656.06	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
51748113	OSC	OSC	PRESERVED_SPECIMEN	NA	Kirk Whited	NA	NA	NA	NA	1906-04-19T00:00Z	1906	4	19	NA	NA	NA	NA	NA	NA	US	Oregon	Wasco	NA	Ridge Road between Antelope and Hay Creek.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
441685818	UWBM	Plants	PRESERVED_SPECIMEN	NA	Kauffman	NA	NA	NA	NA	1928-06-25T00:00Z	1928	6	25	NA	NA	NA	NA	NA	NA	US	Montana	NA	NA	Flathead national Forest. Echo Lake.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685956	UWBM	Plants	PRESERVED_SPECIMEN	NA	Don Knoke	NA	NA	NA	NA	2007-05-22T00:00Z	2007	5	22	NA	NA	NA	NA	NA	NA	US	Washington	Kittitas	NA	Along West Taneum Road at junction with Moonlight Canyon Road.	NA	NA	NA	NA	NA	NA	NA	47.09935	-120.84203	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685960	UWBM	Plants	PRESERVED_SPECIMEN	NA	Robert Goff	NA	NA	NA	NA	2006-07-08T00:00Z	2006	7	8	NA	NA	NA	NA	NA	NA	US	Washington	Kittitas	NA	Blewett Pass.	NA	NA	NA	NA	NA	NA	NA	47.3302	-120.6752	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441686318	UWBM	Plants	PRESERVED_SPECIMEN	NA	Morton E. Peck	NA	NA	NA	NA	1928-06-21T00:00Z	1928	6	21	NA	NA	NA	NA	NA	NA	US	Oregon	Malheur	NA	"Sucker Creek Canyon, south from Adrian."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
441686327	UWBM	Plants	PRESERVED_SPECIMEN	NA	C. L. Hitchcock	NA	NA	NA	NA	1944-05-30T00:00Z	1944	5	30	NA	NA	NA	NA	NA	NA	US	Idaho	Valley	NA	Above head of Payette Lake.	NA	NA	NA	NA	NA	NA	NA	44.91167	-116.125	NA	NA	NA	NA	NA	Amelanchier florida var. cusickii (Fernald) M.Peck
176873504	KU	KANU	PRESERVED_SPECIMEN	NA	Caleb A Morse	NA	NA	NA	2319	1997-08-02T00:00Z	1997	8	2	NA	NA	NA	"Uinta National Forest, Wasatch Range. E side FSR 048, 1.7 mi N jct with Nebo Loop Rd (jct is 3.35 mi N jct of Nebo Loop Rd and Hwy 132). Rocky bars and wooded bank along Salt Creek."	NA	NA	US	Utah	Juab	NA	"Nephi, 4.0 mi N, 5.0 mi E"	NA	1900 m	NA	NA	NA	NA	NA	39.78104	-111.72497	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60039699	USU	UTC	UNKNOWN	NA	HT Rogers	NA	NA	NA	NA	1940-04-24T00:00Z	1940	4	24	NA	NA	NA	NA	NA	NA	US	Washington	Ferry	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60039778	USU	UTC	UNKNOWN	NA	CL Hitchcock; CV Muhlick	NA	NA	NA	NA	1945-06-30T00:00Z	1945	6	30	NA	NA	NA	NA	NA	NA	US	Montana	Lewis and Clark	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
60040241	USU	UTC	UNKNOWN	NA	LM Shultz; D Kama; G. Knowlton	NA	NA	NA	NA	1926-10-05T00:00Z	1926	10	5	NA	NA	NA	NA	NA	NA	US	Utah	Cache	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041303030	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	Collector(s): S. Galen Smith		whole organism	NA	NA	1953-06-10T00:00Z	1953	6	10	53-06-10	woods on hillside	NA	NA	NA	NA	US	Alaska	NA	NA	Yukon R. 16 km below Kuyukuk	Yukon R. 16 km below Kuyukuk	NA	NA	NA	NA	Alan R. Batten	NA	64.88	-157.7	3615	NA	NA	decimal degrees	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041360692	KHD	vascular plants	PRESERVED_SPECIMEN	NA	NA	NA	NA	NA	NA	1905-06-02T00:00Z	1905	6	2	NA	NA	NA	NA	NA	NA	US	Colorado	NA	NA	Glenwood Springs	NA	NA	NA	NA	NA	NA	NA	40.17736	-107.34488	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1020908540	UC	VascularPlants	PRESERVED_SPECIMEN	274	C. G. Albertus		NA	NA	NA	1935-08-27T00:00Z	1935	8	27	Aug 27 1935	NA	NA	NA	NA	NA	US	California	Sierra	NA	"0.5 mi nne Sattley; Sierra National Forest, Sierraville Quad."	NA	5000 ft	NA	NA	NA	NA	NA	39.63282029	-120.4164563	825	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1020929742	UC	VascularPlants	PRESERVED_SPECIMEN	120	A. Lewis		NA	NA	NA	1932-06-19T00:00Z	1932	6	19	Jun 19 1932	NA	NA	NA	NA	NA	US	California	San Bernardino	NA	Head of Sheep Canyon; San Antonio Quad.	NA	5600 ft	NA	NA	NA	NA	NA	34.35936231	-117.6006284	825	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1020944318	UC	VascularPlants	PRESERVED_SPECIMEN	122	W. D. Thomas		NA	NA	NA	1935-07-02T00:00Z	1935	7	2	Jul 2 1935	NA	NA	NA	NA	NA	US	California	Alpine	NA	"2.5 mi nw Silver Peak; Mono National Forest, Markleeville Quad."	NA	7300 ft	NA	NA	NA	NA	NA	38.59081524	-119.7906677	1031	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1021081347	HSC	VascularPlants	PRESERVED_SPECIMEN	4233	J. O. Sawyer		NA	NA	NA	1983-07-07T00:00Z	1983	7	7	Jul 7 1983	NA	NA	NA	NA	NA	US	California	Siskiyou	NA	Top of Medicine Mtn.	NA	2085 m	NA	NA	NA	NA	NA	41.4948	-123.319	300	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1021767251	CAS	VascularPlants	PRESERVED_SPECIMEN	M- 71	M. D. Morris		NA	NA	NA	1923-08-10T00:00Z	1923	8	10	10-Aug-23	NA	NA	NA	NA	NA	US	California	El Dorado	NA	See Locality Details	NA	5300 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1021871451	UCD	VascularPlants	PRESERVED_SPECIMEN	3870	Beecher Crampton		NA	NA	NA	1956-08-22T00:00Z	1956	8	22	08 22 1956	NA	NA	NA	NA	NA	US	California	Siskiyou	NA	"Siskiyou County: 3-4 miles east of Mt. Shasta City, Mt. Shasta Pine logging road"	NA	5200 ft.	NA	NA	NA	NA	NA	41.31077677	-122.2501241	705	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
185831299	CS	Herbarium	PRESERVED_SPECIMEN	NA	P Douglas 746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Colorado	Conejos County	NA	",.5 mi NW of jct of Sheep Ck & Conejos River"	NA	NA	NA	NA	NA	NA	NA	37.0848	-106.3154	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1054237934	CAS	BOT	PRESERVED_SPECIMEN	25	"Franz, Lea"	NA	NA	NA	NA	1969-07-13T00:00Z	1969	7	13	13-Jul-69	"Pinus ponderosa, Larix occidentalis, Abies grandis, Pseudotsuga menziesii and Betula papyrifera the common dominant trees."	NA	NA	NA	NA	US	Montana	Lake County	NA	"East shore of Flathead Lake at Yellow Bay, about 70 miles due north of Missoula"	NA	2900 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041146764	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): Michael Duffy, Rob Lipkin, Jerry Tande"		whole organism	NA	NA	1995-06-20T00:00Z	1995	6	20	95-06-20	"steppe communities, on very steep (>45��) dry SSE-facing slopes, on loess over basalt and Birch Creek schist"	NA	NA	NA	NA	US	Alaska	NA	NA	"Yukon-Tanana Uplands, Birch Hill Bluffs (3.5 km NE of airfield)"	"Yukon-Tanana Uplands, Birch Hill Bluffs (3.5 km NE of airfield)"	NA	NA	NA	NA	Alan R. Batten	Elevation Notes: 170-260 m.s.m.	64.85	-147.55	3615	NA	NA	decimal degrees	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041172932	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	"Collector(s): Carolyn L. Parker, Jim Herriges"		whole organism	NA	NA	2008-06-22T00:00Z	2008	6	22	22-Jun-08	"steep, dry S-facing slope of slatey screes and steppe meadows, growing on scree"	NA	NA	NA	NA	US	Alaska	NA	NA	"Black River, ca. 12 km NNW of VABM Bly"	"Black River, ca. 12 km NNW of VABM Bly"	NA	NA	NA	NA	Carolyn L. Parker	NA	65.69967	-141.84883	NA	NA	NA	degrees dec. minutes	NA	Amelanchier alnifolia (Nutt.) Nutt.
1041309427	UAM	Plant specimens (ALA)	PRESERVED_SPECIMEN	NA	Collector(s): Edith Scamman		whole organism	NA	NA	1945-07-23T00:00Z	1945	7	23	45-07-23	NA	NA	NA	NA	NA	US	Alaska	NA	NA	"Yukon-Tanana Uplands, Manley Hot Springs"	"Yukon-Tanana Uplands, Manley Hot Springs"	NA	NA	NA	NA	Alan R. Batten	NA	65	-150.63	3615	NA	NA	decimal degrees	NA	Amelanchier alnifolia (Nutt.) Nutt.
1097362448	NY	NA	PRESERVED_SPECIMEN	11268	D. E. Atha	NA	NA	NA	NA	2011-07-22T00:00Z	2011	7	22	NA	NA	NA	NA	NA	NA	US	Washington	Chelan Co.	NA	"between Leavenworth and Cashmere, ca 1 air km WNW of Dryden, along the Wenatchee River"	NA	NA	NA	NA	NA	NA	NA	47.54431	-120.5721	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1097468698	NY	NA	PRESERVED_SPECIMEN	988	K. H. Beach	NA	NA	NA	NA	1940-07-28T00:00Z	1940	7	28	NA	NA	NA	NA	NA	NA	US	Nevada	Churchill Co.	NA	"1 mile west of Burnt Cabin Summit, in extreme southeast corner of county"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1097509251	NY	NA	PRESERVED_SPECIMEN	254	D. O. Hallsey	NA	NA	NA	NA	1983-05-10T00:00Z	1983	5	10	NA	NA	NA	NA	NA	NA	US	Utah	Utah Co.	NA	"Utah Valley, Provo, Brigham Young University, Maeser Point Road"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1097941380	NY	NA	PRESERVED_SPECIMEN	2607	M. E. Barkworth	NA	NA	NA	NA	1980-06-15T00:00Z	1980	6	15	NA	NA	NA	NA	NA	NA	US	Utah	Cache Co.	NA	East of Dugway on Logan Canyon Road	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia var. cusickii (Fern.) C.L. Hitchc.
1098119227	NY	NA	PRESERVED_SPECIMEN	870	N. D. Atwood	NA	NA	NA	NA	1967-05-26T00:00Z	1967	5	26	NA	NA	NA	NA	NA	NA	US	Idaho	Butte Co.	NA	At Webb Springs on the north side of Big Butte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1020856593	UCD	VascularPlants	PRESERVED_SPECIMEN	1306	Beecher Crampton		NA	NA	NA	1953-05-19T00:00Z	1953	5	19	05 19 1953	NA	NA	NA	NA	NA	US	California	Napa	NA	"Napa County: 12 miles east of Rutherford, Highway 128"	NA	NA	NA	NA	NA	NA	NA	38.5059	-122.2774	500	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1020908357	UC	VascularPlants	PRESERVED_SPECIMEN	942	E. Armstrong		NA	NA	NA	1934-03-26T00:00Z	1934	3	26	Mar 26 1934	NA	NA	NA	NA	NA	US	California	Sonoma	NA	3 mi e Camp Meeker; Sebastopol Quad.	NA	300 ft	NA	NA	NA	NA	NA	38.45212229	-122.949999	4950	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1020908595	UC	VascularPlants	PRESERVED_SPECIMEN	249	C. G. Albertus		NA	NA	NA	1935-08-08T00:00Z	1935	8	8	Aug 8 1935	NA	NA	NA	NA	NA	US	California	Plumas	NA	"1.5 mi se Cromberg; Plumas National Forest, Downieville Quad."	NA	4300 ft	NA	NA	NA	NA	NA	39.8195148	-120.675365	825	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1021066446	UC	VascularPlants	PRESERVED_SPECIMEN	232	G. T. Nordstrom		NA	NA	NA	1934-07-17T00:00Z	1934	7	17	Jul 17 1934	NA	NA	NA	NA	NA	US	California	Plumas	NA	1.5 s and 0.5 mi e Bucks Mountain; Bidwell Bar Quad.	NA	5000 ft	NA	NA	NA	NA	NA	39.90776875	-121.214379	1750	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1021120881	UC	VascularPlants	PRESERVED_SPECIMEN	81	K. Cuff		NA	NA	NA	1949-05-09T00:00Z	1949	5	9	May 9 1949	NA	NA	NA	NA	NA	US	California	Mendocino	NA	2 mi ne Longvale	NA	NA	NA	NA	NA	NA	NA	39.56476641	-123.4015648	2488	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1021756841	UC	VascularPlants	PRESERVED_SPECIMEN	796	A. Simontacchi		NA	NA	NA	1940-06-04T00:00Z	1940	6	4	Jun 4 1940	NA	NA	NA	NA	NA	US	California	Lassen	NA	"7.1 mi sw Jacks Lake; Lassen National Forest, Halls Flat Quad."	NA	6000 ft	NA	NA	NA	NA	NA	40.73569553	-121.1183886	825	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1229707550	KSTC	Plants	PRESERVED_SPECIMEN	103	"Ryan, Helen"	NA	NA	NA	NA	1964-12-27T00:00Z	1964	12	27	NA	NA	NA	NA	NA	NA	US	Colorado	Saguache	NA	Crestone	NA	NA	NA	NA	NA	NA	NA	37.99639	-105.69973	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1022120844	UC	VascularPlants	PRESERVED_SPECIMEN	NA	Carl B. Wolf		NA	NA	NA	1937-08-12T00:00Z	1937	8	12	Aug 12 1937	NA	NA	NA	NA	NA	US	California	Trinity	NA	"8.3 mi s Cold Spring Lookout; North Coast Range, South Fork Mt."	NA	4500 ft	NA	NA	NA	NA	NA	40.45258959	-123.5046003	1333	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1022322219	SBBG	VascularPlants	PRESERVED_SPECIMEN	5974	"H. Dearing, M. Dearing"		NA	NA	NA	1945-05-12T00:00Z	1945	5	12	May 12 1945	NA	NA	NA	NA	NA	US	California	Madera	NA	Sierra Nevada: Bass Lake	NA	3600 ft	NA	NA	NA	NA	NA	37.32387395	-119.5587065	6500	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1050641216	VIT	VIT-Vasculares	PRESERVED_SPECIMEN	NA	M.A. DOMINGO		Herbarium specimen	NA	NA	2005-06-22T00:00Z	2005	6	22	NA	NA	NA	NA	NA	NA	US	Wyoming	NA	NA	"Teton County; Teton Village, r�_o Snake"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
1065571496	CAS	DS	PRESERVED_SPECIMEN	10026	"Suksdorf, Wilhelm"	NA	NA	NA	NA	1918-05-23T00:00Z	1918	5	23	"23. May, 20. June, 20 Sept. 1918."	Pine forest near the meadow.	NA	NA	NA	NA	US	Washington	Klickitat County	NA	Falcon Valley near Laurel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Amelanchier cusickii Fern.
699270631	UConn	CONN	PRESERVED_SPECIMEN	26	"J.H. Sandberg, D.T. MacDougal & A.A. Heller"	NA	NA	NA	NA	1892-04-24T00:00Z	1892	4	24	24 Apr 1892	River banks	NA	NA	NA	NA	US	Idaho	Nez Perce County	NA	Hatwai Creek	Hatwai Creek	NA	NA	NA	NA	NA	NA	46.46892	-116.975	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
730744689	UWBM	Plants	PRESERVED_SPECIMEN	NA	Ben Legler	NA	NA	NA	NA	2011-06-24T00:00Z	2011	6	24	NA	NA	NA	NA	NA	NA	US	Idaho	Adams	NA	"Payette National Forest. Along Forest Service Road 072 heading towards Windy Ridge, circa 1/4 mile southwest of junction with Road 050."	NA	NA	NA	NA	NA	NA	NA	45.06202	-116.76025	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
176873511	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens	NA	NA	NA	7648	1966-07-23T00:00Z	1966	7	23	NA	NA	NA	"Steep bank of ravine in hillside. Wooded, moist."	NA	NA	US	Wyoming	Crook	NA	"Devils Tower, 2 mi S"	NA	NA	NA	NA	NA	NA	NA	44.56019	-104.69663	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
240487442	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens; Ralph E Brooks	NA	NA	NA	23978	1968-07-01T00:00Z	1968	7	1	NA	NA	NA	"Open woods-prairie hillside, foothills. Dry, sandy, granite soil."	NA	NA	US	Wyoming	Converse	NA	"Douglas, 21 mi SW"	NA	NA	NA	NA	NA	NA	NA	42.5442	-105.6752	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
240487468	KU	KANU	PRESERVED_SPECIMEN	NA	Steve Stephens	NA	NA	NA	78103	1974-06-17T00:00Z	1974	6	17	NA	NA	NA	"Along sandstone ledge in N bluff of Missouri River. Sandy, clay soil."	NA	NA	US	Montana	Roosevelt	NA	"Culbertson, 1.5 mi SE"	NA	NA	NA	NA	NA	NA	NA	48.12909	-104.49338	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
441685121	UWBM	Plants	PRESERVED_SPECIMEN	NA	Ken Davis	NA	NA	NA	NA	2001-06-16T00:00Z	2001	6	16	NA	NA	NA	NA	NA	NA	US	Washington	Skamania	NA	Gifford Pinchot National Forest: Below Forlorn Lakes. Forest Service Road 60.  Below bridge between rocks in dry creek bed.	NA	NA	NA	NA	NA	NA	NA	45.94867	-121.71943	NA	NA	NA	NA	NA	Amelanchier alnifolia (Nutt.) Nutt.
